名字,链接,地址,介绍,开放时间,图片链接,评分,建议游玩时间,建议季节,门票,小贴士,Page
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,4
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,4
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,5
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,5
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,5
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,5
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,6
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,6
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,6
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,6
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,7
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,7
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,7
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,7
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,8
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,8
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,8
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,8
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,9
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,9
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,9
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,9
北礁,http://travel.qunar.com/p-oi36246835-beijiao,,北礁位于西沙群岛。珊瑚礁在岛屿边缘生长，就像给海岸镶嵌上了彩色的珊瑚边，海平面上升覆盖了整个岛屿就成为了现在的北礁。北礁的珊瑚发育得比较好，海底生物多样，特别适合拍摄。,,,5.0,,,具体收费情况以现场公示为主,,10
长滩,http://travel.qunar.com/p-oi38035095-changtan,,,,,5.0,,,具体收费情况以现场公示为主,,10
西沙洲,http://travel.qunar.com/p-oi38035025-xishazhou,,,,,5.0,,,具体收费情况以现场公示为主,,10
永暑岛,http://travel.qunar.com/p-oi36212290-yongshudao,,永暑岛是永暑礁西南礁盘上的人工岛，面积约108平方公里，1988年中国在此建立了联合国教科文组织的海洋观察站，永陆面积约2.8平方公里，建有永暑岛机场、永暑医院等。,,,5.0,建议游览时间：3天 - 6天,,具体收费情况以现场公示为主,,10
